Summary Metric,Value
number of repeated section codes,469
total rows involved in repeated section codes,2498
max duplicate count for a single section code,19

section number,generated id,title/name,level,parentId,parent section number if available,parent title if available,sortOrder
15540,1995-15540-4,Fuel-Fired Heaters,3,1995-15500,15500,HEAT-GENERATION EQUIPMENT,2759
15540,1995-15540-5,Fuel-Fired Radiant Heaters,4,1995-15540-4,15540,Fuel-Fired Heaters,2760
15540,1995-15540-6,Fuel-Fired Unit Heaters,4,1995-15540-4,15540,Fuel-Fired Heaters,2761
15540,1995-15540-7,Fuel-Fired Unit Heaters,4,1995-15540-4,15540,Fuel-Fired Heaters,2762
15540,1995-15540-8,Fuel-Fired Unit Heaters,4,1995-15540-4,15540,Fuel-Fired Heaters,2763
15550,1995-15550,"Breechings, Chimneys, and Stacks",3,1995-15500,15500,HEAT-GENERATION EQUIPMENT,2764
15550,1995-15550-2,Draft Control Devices,4,1995-15550,15550,"Breechings, Chimneys, and Stacks",2765
15550,1995-15550-3,Fabricated Breechings and Accessories,4,1995-15550,15550,"Breechings, Chimneys, and Stacks",2766
15550,1995-15550-4,Fabricated Stacks,4,1995-15550,15550,"Breechings, Chimneys, and Stacks",2767
15550,1995-15550-5,Gas Vents,4,1995-15550,15550,"Breechings, Chimneys, and Stacks",2768
15550,1995-15550-6,Insulated Sectional Chimneys,4,1995-15550,15550,"Breechings, Chimneys, and Stacks",2769
15610,1995-15610,Centrifugal Refrigerant Compressors,4,1995-15600,15600,REFRIGERATION EQUIPMENT,2771
15610,1995-15610-2,Reciprocating Refrigerant Compressors,4,1995-15600,15600,REFRIGERATION EQUIPMENT,2772
15610,1995-15610-3,Refrigeration Compressors,3,1995-15600,15600,REFRIGERATION EQUIPMENT,2773
15610,1995-15610-4,Rotary-Screw Refrigerant Compressors,4,1995-15610-3,15610,Refrigeration Compressors,2774
15620,1995-15620,Absorption Water Chillers,4,1995-15610-3,15610,Refrigeration Compressors,2775
15620,1995-15620-2,Centrifugal Water Chillers,4,1995-15610-3,15610,Refrigeration Compressors,2776
15620,1995-15620-3,Packaged Water Chillers,3,1995-15600,15600,REFRIGERATION EQUIPMENT,2777
15620,1995-15620-4,Reciprocating Water Chillers,4,1995-15620-3,15620,Packaged Water Chillers,2778
15620,1995-15620-5,Rotary-Screw Water Chillers,4,1995-15620-3,15620,Packaged Water Chillers,2779
15640,1995-15640,Mechanical-Draft Cooling Towers,4,1995-15630,15630,Refrigerant Monitoring Systems,2781
15640,1995-15640-2,Natural-Draft Cooling Towers,4,1995-15630,15630,Refrigerant Monitoring Systems,2782
15640,1995-15640-3,Packaged Cooling Towers,3,1995-15600,15600,REFRIGERATION EQUIPMENT,2783
15660,1995-15660,Liquid Coolers and Evaporative Condensers,3,1995-15600,15600,REFRIGERATION EQUIPMENT,2785
15660,1995-15660-2,Liquid Coolers and Evaporative Condensers,3,1995-15600,15600,REFRIGERATION EQUIPMENT,2786
15670,1995-15670,Packaged Refrigerant Condensing Coils and Fan Units,4,1995-15660-2,15660,Liquid Coolers and Evaporative Condensers,2787
15670,1995-15670-2,Refrigerant Condensing Coils,4,1995-15660-2,15660,Liquid Coolers and Evaporative Condensers,2788
15670,1995-15670-3,Refrigerant Condensing Units,3,1995-15600,15600,REFRIGERATION EQUIPMENT,2789
15700,1995-15700,"HEATING, VENTILATING, AND AIR CONDITIONING EQUIPMENT",2,1995-15000-3,15000,MECHANICAL,2790
15700,1995-15700-2,"HEATING, VENTILATING, AND AIR CONDITIONING EQUIPMENT",2,1995-15000-3,15000,MECHANICAL,2791
15700,1995-15700-3,"HEATING, VENTILATING, AND AIR CONDITIONING EQUIPMENT",2,1995-15000-3,15000,MECHANICAL,2792
15700,1995-15700-4,"HEATING, VENTILATING, AND AIR CONDITIONING EQUIPMENT",2,1995-15000-3,15000,MECHANICAL,2793
15710,1995-15710,Heat Exchangers,3,1995-15700-4,15700,"HEATING, VENTILATING, AND AIR CONDITIONING EQUIPMENT",2794
15710,1995-15710-2,Steam-to-Water Heat Exchangers,4,1995-15710,15710,Heat Exchangers,2795
15710,1995-15710-3,Water-to-Water Heat Exchangers,4,1995-15710,15710,Heat Exchangers,2796
15720,1995-15720,Air Handling Units,3,1995-15700-4,15700,"HEATING, VENTILATING, AND AIR CONDITIONING EQUIPMENT",2797
15720,1995-15720-2,Built-Up Indoor Air Handling Units,4,1995-15720,15720,Air Handling Units,2798
15720,1995-15720-3,Customized Rooftop Air Handling Units,4,1995-15720,15720,Air Handling Units,2799
15720,1995-15720-4,Modular Indoor Air Handling Units,4,1995-15720,15720,Air Handling Units,2800
15720,1995-15720-5,Modular Rooftop Air Handling Units,4,1995-15720,15720,Air Handling Units,2801
15730,1995-15730,Packaged Air Conditioners,4,1995-15720,15720,Air Handling Units,2802
15730,1995-15730-2,Packaged Rooftop Air Conditioning Units,4,1995-15720,15720,Air Handling Units,2803
15730,1995-15730-3,Packaged Rooftop Make-Up Air Conditioning Units,4,1995-15720,15720,Air Handling Units,2804
15730,1995-15730-4,Packaged Terminal Air Conditioning Units,4,1995-15720,15720,Air Handling Units,2805
15730,1995-15730-5,Room Air Conditioners,4,1995-15720,15720,Air Handling Units,2806
15730,1995-15730-6,Split System Air Conditioning Units,4,1995-15720,15720,Air Handling Units,2807
15730,1995-15730-7,Unitary Air Conditioning Equipment,3,1995-15700-4,15700,"HEATING, VENTILATING, AND AIR CONDITIONING EQUIPMENT",2808
15740,1995-15740,Air-Source Heat Pumps,4,1995-15730-7,15730,Unitary Air Conditioning Equipment,2809
15740,1995-15740-2,Heat Pumps,3,1995-15700-4,15700,"HEATING, VENTILATING, AND AIR CONDITIONING EQUIPMENT",2810
15740,1995-15740-3,Rooftop Heat Pumps,4,1995-15740-2,15740,Heat Pumps,2811
15740,1995-15740-4,Water-Source Heat Pumps,4,1995-15740-2,15740,Heat Pumps,2812
15750,1995-15750,Dehumidifiers,4,1995-15740-2,15740,Heat Pumps,2813
15750,1995-15750-2,Humidifiers,4,1995-15740-2,15740,Heat Pumps,2814
15750,1995-15750-3,Humidity Control Equipment,3,1995-15700-4,15700,"HEATING, VENTILATING, AND AIR CONDITIONING EQUIPMENT",2815
15750,1995-15750-4,Swimming Pool Dehumidification Units,4,1995-15750-3,15750,Humidity Control Equipment,2816
15760,1995-15760,Air Coils,4,1995-15750-3,15750,Humidity Control Equipment,2817
15760,1995-15760-2,Convectors,4,1995-15750-3,15750,Humidity Control Equipment,2818
15760,1995-15760-3,Fan Coil Units,4,1995-15750-3,15750,Humidity Control Equipment,2819
15760,1995-15760-4,Finned-Tube Radiation,4,1995-15750-3,15750,Humidity Control Equipment,2820
15760,1995-15760-5,Induction Units,4,1995-15750-3,15750,Humidity Control Equipment,2821
15760,1995-15760-6,Infrared Heaters,4,1995-15750-3,15750,Humidity Control Equipment,2822
15760,1995-15760-7,Terminal Heating and Cooling Units,3,1995-15700-4,15700,"HEATING, VENTILATING, AND AIR CONDITIONING EQUIPMENT",2823
15760,1995-15760-8,Unit Heaters,4,1995-15760-7,15760,Terminal Heating and Cooling Units,2824
15760,1995-15760-9,Unit Ventilators,4,1995-15760-7,15760,Terminal Heating and Cooling Units,2825
15780,1995-15780,Energy Recovery Equipment,3,1995-15700-4,15700,"HEATING, VENTILATING, AND AIR CONDITIONING EQUIPMENT",2827
15780,1995-15780-2,Energy Storage Tanks,4,1995-15780,15780,Energy Recovery Equipment,2828
15780,1995-15780-3,Heat Pipe,4,1995-15780,15780,Energy Recovery Equipment,2829
15780,1995-15780-4,Heat Wheels,4,1995-15780,15780,Energy Recovery Equipment,2830
15810,1995-15810,Duct Hangers and Supports,4,1995-15800,15800,AIR DISTRIBUTION,2832
15810,1995-15810-2,Ducts,3,1995-15800,15800,AIR DISTRIBUTION,2833
15810,1995-15810-3,Fibrous Glass Ducts,4,1995-15810-2,15810,Ducts,2834
15810,1995-15810-4,Flexible Ducts,4,1995-15810-2,15810,Ducts,2835
15810,1995-15810-5,Glass-Fiber-Reinforced Plastic Ducts,4,1995-15810-2,15810,Ducts,2836
15810,1995-15810-6,Metal Ducts,4,1995-15810-2,15810,Ducts,2837
15830,1995-15830,Air Curtains,4,1995-15820,15820,Duct Accessories,2839
15830,1995-15830-2,Axial Fans,4,1995-15820,15820,Duct Accessories,2840
15830,1995-15830-3,Ceiling Fans,4,1995-15820,15820,Duct Accessories,2841
15830,1995-15830-4,Centrifugal Fans,4,1995-15820,15820,Duct Accessories,2842
15830,1995-15830-5,Fans,3,1995-15800,15800,AIR DISTRIBUTION,2843
15830,1995-15830-6,Industrial Ventilating Equipment,4,1995-15830-5,15830,Fans,2844
15830,1995-15830-7,Power Ventilators,4,1995-15830-5,15830,Fans,2845
15840,1995-15840,Air Terminal Units,3,1995-15800,15800,AIR DISTRIBUTION,2846
15840,1995-15840-2,Constant Volume,4,1995-15840,15840,Air Terminal Units,2847
15840,1995-15840-3,Variable Volume Units,4,1995-15840,15840,Air Terminal Units,2848
15850,1995-15850,Air Outlets and Inlets,3,1995-15800,15800,AIR DISTRIBUTION,2849
15850,1995-15850-2,"Diffusers, Registers, and Grilles",4,1995-15850,15850,Air Outlets and Inlets,2850
15850,1995-15850-3,Gravity Ventilators,4,1995-15850,15850,Air Outlets and Inlets,2851
15850,1995-15850-4,Intake and Relief Ventilators,4,1995-15850,15850,Air Outlets and Inlets,2852
15850,1995-15850-5,Penthouse Ventilators,4,1995-15850,15850,Air Outlets and Inlets,2853
15860,1995-15860,Air Cleaning Devices,3,1995-15800,15800,AIR DISTRIBUTION,2854
15860,1995-15860-2,Air Filters,4,1995-15860,15860,Air Cleaning Devices,2855
15860,1995-15860-3,Dust Collectors,4,1995-15860,15860,Air Cleaning Devices,2856
15860,1995-15860-4,Dust Collectors,4,1995-15860,15860,Air Cleaning Devices,2857
15860,1995-15860-5,Electronic Air Cleaners,4,1995-15860,15860,Air Cleaning Devices,2858
15860,1995-15860-6,High-Efficiency Air Filters,4,1995-15860,15860,Air Cleaning Devices,2859
15860,1995-15860-7,ULPA Filters,4,1995-15860,15860,Air Cleaning Devices,2860
15915,1995-15915,Central Control Equipment,4,1995-15910,15910,Direct Digital Controls,2864
15915,1995-15915-2,Control Panels,4,1995-15910,15910,Direct Digital Controls,2865
15915,1995-15915-3,Electric and Electronic Control,3,1995-15900,15900,HVAC INSTRUMENTATION AND CONTROLS,2866
15915,1995-15915-4,Terminal Boxes,4,1995-15915-3,15915,Electric and Electronic Control,2867
15950,1995-15950,Demonstration of Mechanical Equipment,4,1995-15940,15940,Sequence of Operation,2873
15950,1995-15950-2,"Duct Testing, Adjusting, and Balancing",4,1995-15940,15940,Sequence of Operation,2874
15950,1995-15950-3,"Equipment Testing, Adjusting, and Balancing",4,1995-15940,15940,Sequence of Operation,2875
15950,1995-15950-4,Mechanical Equipment Starting,4,1995-15940,15940,Sequence of Operation,2876
15950,1995-15950-5,"Piping Testing, Adjusting, and Balancing",4,1995-15940,15940,Sequence of Operation,2877
15950,1995-15950-6,"TESTING, ADJUSTING, AND BALANCING",2,1995-15000-3,15000,MECHANICAL,2878
16070,1995-16070,Hangers and Supports,3,1995-16050,16050,BASIC ELECTRICAL MATERIALS AND METHODS,2882
16070,1995-16070-2,Seismic Controls,4,1995-16070,16070,Hangers and Supports,2883
16080,1995-16080,Electrical Testing,3,1995-16050,16050,BASIC ELECTRICAL MATERIALS AND METHODS,2885
16080,1995-16080-2,Maintenance Testing,4,1995-16080,16080,Electrical Testing,2886
16120,1995-16120,Conductors and Cables,3,1995-16100,16100,WIRING METHODS,2889
16120,1995-16120-2,Conductors and Cables,3,1995-16100,16100,WIRING METHODS,2890
16120,1995-16120-3,Conductors and Cables,3,1995-16100,16100,WIRING METHODS,2891
16130,1995-16130,Cabinets,4,1995-16120-3,16120,Conductors and Cables,2892
16130,1995-16130-2,Conduit and Tubing,4,1995-16120-3,16120,Conductors and Cables,2893
16130,1995-16130-3,Cutout Boxes,4,1995-16120-3,16120,Conductors and Cables,2894
16130,1995-16130-4,Enclosures,4,1995-16120-3,16120,Conductors and Cables,2895
16130,1995-16130-5,Indoor Service Poles,4,1995-16120-3,16120,Conductors and Cables,2896
16130,1995-16130-6,Junction Boxes,4,1995-16120-3,16120,Conductors and Cables,2897
16130,1995-16130-7,Multi-Outlet Assemblies,4,1995-16120-3,16120,Conductors and Cables,2898
16130,1995-16130-8,Outlet Boxes,4,1995-16120-3,16120,Conductors and Cables,2899
16130,1995-16130-9,Pull Boxes,4,1995-16120-3,16120,Conductors and Cables,2900
16130,1995-16130-10,Raceway and Boxes,3,1995-16100,16100,WIRING METHODS,2901
16130,1995-16130-11,Surface Raceway,4,1995-16130-10,16130,Raceway and Boxes,2902
16130,1995-16130-12,Wireway and Auxiliary Gutters,4,1995-16130-10,16130,Raceway and Boxes,2903
16140,1995-16140,Floor Boxes,4,1995-16130-10,16130,Raceway and Boxes,2904
16140,1995-16140-2,Receptacles,4,1995-16130-10,16130,Raceway and Boxes,2905
16140,1995-16140-3,Remote-Control Switching Devices,4,1995-16130-10,16130,Raceway and Boxes,2906
16140,1995-16140-4,Wall Plates,4,1995-16130-10,16130,Raceway and Boxes,2907
16140,1995-16140-5,Wall Switches and Dimmers,4,1995-16130-10,16130,Raceway and Boxes,2908
16140,1995-16140-6,Wiring Devices,3,1995-16100,16100,WIRING METHODS,2909
16200,1995-16200,ELECTRICAL POWER,2,1995-16000,16000,ELECTRICAL,2911
16200,1995-16200-2,ELECTRICAL POWER,2,1995-16000,16000,ELECTRICAL,2912
16230,1995-16230,Engine Generators,4,1995-16220,16220,Motors and Generators,2915
16230,1995-16230-2,Frequency Changers,4,1995-16220,16220,Motors and Generators,2916
16230,1995-16230-3,Generator Assemblies,3,1995-16200-2,16200,ELECTRICAL POWER,2917
16230,1995-16230-4,Motor Generators,4,1995-16230-3,16230,Generator Assemblies,2918
16230,1995-16230-5,Rotary Converters,4,1995-16230-3,16230,Generator Assemblies,2919
16230,1995-16230-6,Rotary Uninterruptible Power Units,4,1995-16230-3,16230,Generator Assemblies,2920
16240,1995-16240,Batteries,4,1995-16230-3,16230,Generator Assemblies,2921
16240,1995-16240-2,Battery Equipment,3,1995-16200-2,16200,ELECTRICAL POWER,2922
16240,1995-16240-3,Battery Racks,4,1995-16240-2,16240,Battery Equipment,2923
16240,1995-16240-4,Battery Units,4,1995-16240-2,16240,Battery Equipment,2924
16240,1995-16240-5,Central Battery Equipment,4,1995-16240-2,16240,Battery Equipment,2925
16260,1995-16260,Battery Chargers,4,1995-16240-2,16240,Battery Equipment,2926
16260,1995-16260-2,Direct Current (DC) Drive Controllers,4,1995-16240-2,16240,Battery Equipment,2927
16260,1995-16260-3,Slip Controllers,4,1995-16240-2,16240,Battery Equipment,2928
16260,1995-16260-4,Static Frequency Converters,4,1995-16240-2,16240,Battery Equipment,2929
16260,1995-16260-5,Static Power Converters,3,1995-16200-2,16200,ELECTRICAL POWER,2930
16260,1995-16260-6,Static Uninterruptible Power Supplies,4,1995-16260-5,16260,Static Power Converters,2931
16260,1995-16260-7,Variable Frequency Controllers,4,1995-16260-5,16260,Static Power Converters,2932
16270,1995-16270,Distribution Transformers,4,1995-16260-5,16260,Static Power Converters,2933
16270,1995-16270-2,Network Transformers,4,1995-16260-5,16260,Static Power Converters,2934
16270,1995-16270-3,Pad-Mounted Transformers,4,1995-16260-5,16260,Static Power Converters,2935
16270,1995-16270-4,Power Transformers,4,1995-16260-5,16260,Static Power Converters,2936
16270,1995-16270-5,Substation Transformers,4,1995-16260-5,16260,Static Power Converters,2937
16270,1995-16270-6,Transformers,3,1995-16200-2,16200,ELECTRICAL POWER,2938
16270,1995-16270-7,Transformers,3,1995-16200-2,16200,ELECTRICAL POWER,2939
16270,1995-16270-8,Transformers,3,1995-16200-2,16200,ELECTRICAL POWER,2940
16280,1995-16280,Capacitors,4,1995-16270-8,16270,Transformers,2941
16280,1995-16280-2,Chokes and Inductors,4,1995-16270-8,16270,Transformers,2942
16280,1995-16280-3,Electromagnetic-Interference (EMI) Filters,4,1995-16270-8,16270,Transformers,2943
16280,1995-16280-4,Harmonic Filters,4,1995-16270-8,16270,Transformers,2944
16280,1995-16280-5,Power Factor Controllers,4,1995-16270-8,16270,Transformers,2945
16280,1995-16280-6,Power Filters and Conditioners,3,1995-16200-2,16200,ELECTRICAL POWER,2946
16280,1995-16280-7,Radio-Frequency-Interference (RFI) Filters,4,1995-16280-6,16280,Power Filters and Conditioners,2947
16280,1995-16280-8,Surge Suppressors,4,1995-16280-6,16280,Power Filters and Conditioners,2948
16280,1995-16280-9,Voltage Regulators,4,1995-16280-6,16280,Power Filters and Conditioners,2949
16300,1995-16300,TRANSMISSION AND DISTRIBUTION,2,1995-16000,16000,ELECTRICAL,2951
16300,1995-16300-2,TRANSMISSION AND DISTRIBUTION,2,1995-16000,16000,ELECTRICAL,2952
16300,1995-16300-3,TRANSMISSION AND DISTRIBUTION,2,1995-16000,16000,ELECTRICAL,2953
16310,1995-16310,Arresters,4,1995-16300-3,16300,TRANSMISSION AND DISTRIBUTION,2954
16310,1995-16310-2,Cutouts,4,1995-16300-3,16300,TRANSMISSION AND DISTRIBUTION,2955
16310,1995-16310-3,Insulators,4,1995-16300-3,16300,TRANSMISSION AND DISTRIBUTION,2956
16310,1995-16310-4,Line Materials,4,1995-16300-3,16300,TRANSMISSION AND DISTRIBUTION,2957
16310,1995-16310-5,Supports,4,1995-16300-3,16300,TRANSMISSION AND DISTRIBUTION,2958
16310,1995-16310-6,Transmission and Distribution Accessories,3,1995-16300-3,16300,TRANSMISSION AND DISTRIBUTION,2959
16320,1995-16320,High-Voltage Circuit Breakers,4,1995-16310-6,16310,Transmission and Distribution Accessories,2960
16320,1995-16320-2,High-Voltage Cutouts,4,1995-16310-6,16310,Transmission and Distribution Accessories,2961
16320,1995-16320-3,High-Voltage Fuses,4,1995-16310-6,16310,Transmission and Distribution Accessories,2962
16320,1995-16320-4,High-Voltage Lightning Arresters,4,1995-16310-6,16310,Transmission and Distribution Accessories,2963
16320,1995-16320-5,High-Voltage Reclosers,4,1995-16310-6,16310,Transmission and Distribution Accessories,2964
16320,1995-16320-6,High-Voltage Surge Arresters,4,1995-16310-6,16310,Transmission and Distribution Accessories,2965
16320,1995-16320-7,High-Voltage Switching and Protection,3,1995-16300-3,16300,TRANSMISSION AND DISTRIBUTION,2966
16330,1995-16330,Medium-Voltage Circuit Protection Devices,4,1995-16320-7,16320,High-Voltage Switching and Protection,2967
16330,1995-16330-2,Medium-Voltage Cutouts,4,1995-16320-7,16320,High-Voltage Switching and Protection,2968
16330,1995-16330-3,Medium-Voltage Cutouts,4,1995-16320-7,16320,High-Voltage Switching and Protection,2969
16330,1995-16330-4,Medium-Voltage Fuses,4,1995-16320-7,16320,High-Voltage Switching and Protection,2970
16330,1995-16330-5,Medium-Voltage Fuses,4,1995-16320-7,16320,High-Voltage Switching and Protection,2971
16330,1995-16330-6,Medium-Voltage Lightning Arresters,4,1995-16320-7,16320,High-Voltage Switching and Protection,2972
16330,1995-16330-7,Medium-Voltage Reclosers,4,1995-16320-7,16320,High-Voltage Switching and Protection,2973
16330,1995-16330-8,Medium-Voltage Reclosers,4,1995-16320-7,16320,High-Voltage Switching and Protection,2974
16330,1995-16330-9,Medium-Voltage Surge Arresters,4,1995-16320-7,16320,High-Voltage Switching and Protection,2975
16330,1995-16330-10,Medium-Voltage Surge Arresters,4,1995-16320-7,16320,High-Voltage Switching and Protection,2976
16330,1995-16330-11,Medium-Voltage Switching and Protection,3,1995-16300-3,16300,TRANSMISSION AND DISTRIBUTION,2977
16330,1995-16330-12,Medium-Voltage Switching and Protection,3,1995-16300-3,16300,TRANSMISSION AND DISTRIBUTION,2978
16330,1995-16330-13,Medium-Voltage Switching and Protection,3,1995-16300-3,16300,TRANSMISSION AND DISTRIBUTION,2979
16340,1995-16340,Medium-Voltage Circuit Breaker Switchgear,4,1995-16330-13,16330,Medium-Voltage Switching and Protection,2980
16340,1995-16340-2,Medium-Voltage Enclosed Bus,4,1995-16330-13,16330,Medium-Voltage Switching and Protection,2981
16340,1995-16340-3,Medium-Voltage Enclosed Fuse Cutouts,4,1995-16330-13,16330,Medium-Voltage Switching and Protection,2982
16340,1995-16340-4,Medium-Voltage Enclosed Fuses,4,1995-16330-13,16330,Medium-Voltage Switching and Protection,2983
16340,1995-16340-5,Medium-Voltage Fusible Interrupter Switchgear,4,1995-16330-13,16330,Medium-Voltage Switching and Protection,2984
16340,1995-16340-6,Medium-Voltage Fusible Interrupter Switchgear,4,1995-16330-13,16330,Medium-Voltage Switching and Protection,2985
16340,1995-16340-7,Medium-Voltage Motor Controllers,4,1995-16330-13,16330,Medium-Voltage Switching and Protection,2986
16340,1995-16340-8,Medium-Voltage Switching and Protection Assemblies,3,1995-16300-3,16300,TRANSMISSION AND DISTRIBUTION,2987
16340,1995-16340-9,Medium-Voltage Switching and Protection Assemblies,3,1995-16300-3,16300,TRANSMISSION AND DISTRIBUTION,2988
16340,1995-16340-10,Medium-Voltage Vacuum Interrupter Switchgear,4,1995-16340-9,16340,Medium-Voltage Switching and Protection Assemblies,2989
16360,1995-16360,Unit Substations,3,1995-16300-3,16300,TRANSMISSION AND DISTRIBUTION,2990
16360,1995-16360-2,Unit Substations,3,1995-16300-3,16300,TRANSMISSION AND DISTRIBUTION,2991
16520,1995-16520,Area Lighting,4,1995-16510,16510,Interior Luminaires,3003
16520,1995-16520-2,Aviation Lighting,4,1995-16510,16510,Interior Luminaires,3004
16520,1995-16520-3,Exterior Luminaires,3,1995-16500,16500,LIGHTING,3005
16520,1995-16520-4,Flood Lighting,4,1995-16520-3,16520,Exterior Luminaires,3006
16520,1995-16520-5,Navigation Lighting,4,1995-16520-3,16520,Exterior Luminaires,3007
16520,1995-16520-6,Parking Lighting,4,1995-16520-3,16520,Exterior Luminaires,3008
16520,1995-16520-7,Roadway Lighting,4,1995-16520-3,16520,Exterior Luminaires,3009
16520,1995-16520-8,Site Lighting,4,1995-16520-3,16520,Exterior Luminaires,3010
16520,1995-16520-9,Sports Lighting,4,1995-16520-3,16520,Exterior Luminaires,3011
